cve_id,desc_len,word_count,is_injection,is_overflow,is_auth_bypass,is_xss,is_rce,is_dos,is_unauthenticated,is_root_admin,exploitability_score,av_network,av_adjacent,av_local,av_physical,ground_truth_severity
CVE-2019-17148,595,89,0,0,0,0,0,0,0,1,1.8,0,0,1,0,HIGH
CVE-2019-17151,551,87,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2014-5209,189,26,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2020-6163,214,21,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-20360,482,78,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2019-20361,205,33,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2020-6170,196,26,0,0,1,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2014-1454,122,18,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2014-1598,60,9,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2014-9908,166,25,0,0,0,0,0,1,0,0,2.8,0,1,0,0,MEDIUM
CVE-2019-14820,255,32,0,0,0,0,0,0,1,0,2.8,1,0,0,0,MEDIUM
CVE-2019-20362,217,26,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2014-1409,160,25,0,0,1,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2014-1860,65,9,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2014-2072,90,12,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2016-6589,127,20,0,0,0,0,0,1,0,0,2.8,1,0,0,0,MEDIUM
CVE-2016-6590,396,65,0,0,1,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2016-6591,192,28,0,0,0,0,0,0,0,0,0.7,0,0,0,1,HIGH
CVE-2016-6593,185,26,0,0,0,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2019-10778,248,37,1,0,0,0,1,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2019-17076,245,41,0,0,0,0,1,1,0,0,3.9,1,0,0,0,CRITICAL
CVE-2019-19518,197,29,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2019-5188,284,41,0,0,0,0,1,0,0,0,0.8,0,0,1,0,HIGH
CVE-2020-0009,374,53,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2014-5287,151,26,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2016-6586,236,35,0,0,0,0,0,0,0,0,2.2,1,0,0,0,LOW
CVE-2016-6588,131,19,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2019-10777,269,39,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2019-19544,301,47,0,0,0,0,0,0,0,1,1.8,0,0,1,0,HIGH
CVE-2019-20363,97,16,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-20364,102,14,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-20365,104,17,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-20366,104,16,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-20367,127,21,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2019-5082,426,57,0,1,0,0,1,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2016-6587,217,33,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2019-19495,326,53,0,0,0,0,0,0,0,1,3.9,1,0,0,0,CRITICAL
CVE-2020-5183,224,34,0,1,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2020-5510,112,16,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2020-5511,137,20,1,0,1,0,0,0,0,1,2.8,1,0,0,0,HIGH
CVE-2016-5346,311,46,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2016-6585,211,31,0,0,0,0,0,1,0,0,1.6,1,0,0,0,MEDIUM
CVE-2020-0001,346,42,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2020-0002,340,48,0,0,0,0,1,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-0003,334,44,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2020-0004,358,45,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2020-0006,399,51,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2020-0007,365,48,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2020-0008,375,48,0,0,0,0,0,0,0,0,1.0,0,0,1,0,MEDIUM
CVE-2019-11745,317,53,0,0,0,0,0,1,0,0,2.8,1,0,0,0,HIGH
CVE-2019-11756,171,26,0,0,0,0,0,1,0,0,2.8,1,0,0,0,HIGH
CVE-2019-11757,292,46,0,0,0,0,0,1,0,0,2.8,1,0,0,0,HIGH
CVE-2019-11758,370,60,0,1,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2019-11759,289,55,0,0,0,0,1,1,0,0,2.8,1,0,0,0,HIGH
CVE-2019-11760,234,36,0,1,0,0,0,1,0,0,2.8,1,0,0,0,HIGH
CVE-2019-11761,337,59,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-11762,272,38,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-11763,500,83,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2020-6583,295,47,0,0,0,1,0,0,0,1,2.8,1,0,0,0,MEDIUM
CVE-2019-11764,348,57,0,1,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2019-11765,380,60,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-17000,242,39,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2020-6609,94,12,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-6610,108,13,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2020-6611,89,12,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2020-6612,101,12,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-6613,91,12,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-6614,82,12,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-6615,139,17,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-17001,335,48,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-17002,202,32,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-17005,309,49,0,1,0,0,0,1,0,0,2.8,1,0,0,0,HIGH
CVE-2019-17008,217,32,0,0,0,0,0,1,0,0,2.8,1,0,0,0,HIGH
CVE-2019-17009,416,63,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2019-17010,284,40,0,0,0,0,0,1,0,0,1.6,1,0,0,0,HIGH
CVE-2019-17011,272,41,0,0,0,0,0,1,0,0,1.6,1,0,0,0,HIGH
CVE-2019-17012,333,55,0,1,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2019-17013,268,43,0,1,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2019-17014,213,35,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2019-17015,323,50,0,1,0,0,0,1,0,0,2.8,1,0,0,0,HIGH
CVE-2019-17016,292,46,1,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-17017,259,44,0,0,0,0,0,1,0,0,2.8,1,0,0,0,HIGH
CVE-2019-17018,175,28,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2019-17019,338,56,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2019-17020,371,64,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-17021,308,49,0,0,0,0,0,0,0,0,1.6,1,0,0,0,MEDIUM
CVE-2019-17022,557,91,1,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-17023,291,47,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-17024,312,52,0,1,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2019-17025,268,43,0,1,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2019-9812,482,76,0,0,0,0,0,1,0,0,2.8,1,0,0,0,CRITICAL
CVE-2011-5018,72,10,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2011-5247,113,16,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2011-5250,59,11,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2011-5266,109,13,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2020-6617,75,10,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-6618,87,11,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-6619,76,10,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-6620,85,11,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-6621,78,11,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-6622,86,11,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-6623,81,10,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2019-11292,286,47,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2020-6624,83,12,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2020-6625,108,16,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2020-5205,290,46,0,0,0,0,0,0,0,0,1.3,1,0,0,0,MEDIUM
CVE-2020-6628,109,15,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-6629,106,15,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2020-6630,153,20,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2020-6631,154,20,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2020-6632,210,22,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2014-2650,143,23,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2014-2651,137,21,0,0,1,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2014-2686,65,10,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2019-19494,572,81,0,1,0,0,1,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-5308,247,32,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2014-3211,64,11,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2014-3447,75,11,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2014-3448,107,15,0,0,0,0,1,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2014-3449,73,9,0,0,1,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2014-3753,68,8,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2019-19332,375,61,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2019-20224,288,38,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2019-14918,263,34,0,0,0,1,1,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2019-14919,231,34,0,0,0,0,0,0,0,1,1.8,0,0,1,0,HIGH
CVE-2019-14920,199,25,0,0,0,0,0,0,0,1,2.8,1,0,0,0,HIGH
CVE-2019-4651,259,39,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2020-1787,357,54,0,0,0,0,0,0,0,0,0.7,0,0,0,1,MEDIUM
CVE-2020-1826,263,37,0,0,0,0,0,0,0,1,0.8,0,0,1,0,MEDIUM
CVE-2020-1786,368,54,0,0,0,0,0,0,0,0,0.9,0,0,0,1,MEDIUM
CVE-2020-1810,257,40,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2019-6320,291,44,0,0,0,0,0,1,0,0,2.8,1,0,0,0,HIGH
CVE-2019-6330,188,26,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2019-6331,190,25,0,0,0,0,0,0,0,0,1.8,0,0,1,0,LOW
CVE-2019-6332,1281,192,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2020-1925,405,69,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2020-6167,215,35,0,0,0,1,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2012-1258,273,34,0,0,0,0,0,0,0,1,2.8,1,0,0,0,MEDIUM
CVE-2012-1259,444,52,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2012-1260,403,54,0,0,0,1,0,0,0,1,2.8,1,0,0,0,MEDIUM
CVE-2012-1261,281,34,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2012-2714,173,24,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2012-2724,298,40,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2016-5311,390,52,0,0,1,0,0,0,0,1,1.8,0,0,1,0,HIGH
CVE-2019-6319,283,43,0,0,0,0,0,1,0,0,2.8,1,0,0,0,HIGH
CVE-2020-6166,184,27,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2020-6168,289,42,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-6750,508,79,0,0,0,0,0,0,0,0,2.2,1,0,0,0,MEDIUM
CVE-2010-3282,335,46,0,0,0,0,0,0,0,0,1.8,0,0,1,0,LOW
CVE-2012-1915,108,15,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2012-2142,174,27,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2012-2226,195,28,0,0,0,0,1,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2012-2931,158,22,1,0,0,0,0,0,0,1,1.2,1,0,0,0,HIGH
CVE-2012-3490,402,56,0,0,0,0,0,0,0,1,2.8,1,0,0,0,HIGH
CVE-2012-4434,132,20,0,0,0,0,1,1,0,0,2.8,1,0,0,0,HIGH
CVE-2012-5558,294,43,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2019-18859,60,12,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-20180,239,36,1,0,0,0,0,0,0,0,0.9,1,0,0,0,MEDIUM
CVE-2019-20372,233,35,0,0,0,0,0,0,1,0,3.9,1,0,0,0,MEDIUM
CVE-2012-2950,186,26,0,0,0,0,0,0,0,0,2.2,1,0,0,0,HIGH
CVE-2012-3806,154,21,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2012-3807,67,8,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2012-3808,70,8,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2012-3809,75,8,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2012-3810,64,7,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2019-20178,87,12,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-20179,71,10,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2019-20181,87,12,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2019-20182,82,12,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2019-20183,221,33,0,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2019-20184,70,13,1,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2020-5504,270,48,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2019-20373,214,34,0,0,0,0,0,0,0,1,1.8,0,0,1,0,HIGH
CVE-2019-20374,440,69,0,0,0,1,1,0,0,0,2.8,1,0,0,0,CRITICAL
CVE-2020-6756,163,19,0,0,0,0,0,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2020-6757,167,19,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-6758,224,28,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-20375,208,31,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-20376,179,27,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2014-5011,50,6,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2014-5012,45,7,0,0,0,0,0,1,0,0,2.8,1,0,0,0,MEDIUM
CVE-2014-5013,83,12,0,0,0,0,1,0,0,0,2.8,1,0,0,0,HIGH
CVE-2014-4530,37,7,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2014-4982,84,14,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2014-4984,52,9,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2014-5081,107,16,0,0,1,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2011-4595,42,6,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2013-6231,82,13,0,0,1,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2013-6430,354,48,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2013-7380,85,11,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2014-4561,53,8,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2014-5092,69,7,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2014-5093,73,10,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2020-1765,361,46,0,0,0,0,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2020-1766,391,61,0,0,0,0,0,0,0,0,0.5,1,0,0,0,LOW
CVE-2020-1767,372,67,0,0,0,0,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2019-4508,152,25,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2019-4559,182,28,0,0,0,0,0,0,1,0,3.9,1,0,0,0,MEDIUM
CVE-2012-3822,155,20,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2012-3823,100,15,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2012-3824,116,14,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2012-4030,156,23,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2019-19820,281,38,0,0,1,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2020-6162,208,31,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2019-14301,74,13,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2019-14302,58,12,0,0,0,0,0,0,0,0,0.9,0,0,0,1,MEDIUM
CVE-2019-14304,40,7,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2019-14306,74,13,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2019-18194,190,28,0,0,1,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2019-19817,183,20,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2019-19819,190,21,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2011-5020,85,14,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2019-18588,374,51,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2012-3821,182,26,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2012-4284,215,34,0,0,1,0,1,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2012-4603,251,41,0,0,0,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2020-6835,120,18,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2019-13767,200,32,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2019-19475,445,66,0,0,1,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-6377,153,25,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-6836,354,55,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2019-20378,96,14,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-20379,96,14,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2020-6838,101,11,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2020-6839,89,13,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2020-6840,97,11,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2019-20377,49,8,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2020-6847,151,22,0,0,0,1,0,0,0,1,2.3,1,0,0,0,MEDIUM
CVE-2020-6848,115,18,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2020-6851,166,18,0,1,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2020-6860,134,19,0,1,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2014-5380,66,12,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2014-5381,52,10,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2014-6038,168,23,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2014-6039,137,19,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2014-6059,99,13,0,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2011-2670,91,15,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2013-6225,59,8,0,0,0,0,1,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-45929,101,13,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45944,132,15,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45946,116,13,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45947,112,13,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45948,162,21,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45949,144,17,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45950,143,15,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-45951,280,34,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-45952,243,34,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-45953,251,34,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-45954,245,34,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-45955,424,60,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-45956,243,34,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-45957,262,34,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-45958,189,25,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45926,166,19,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-45927,166,19,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-45928,260,23,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45930,214,22,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45931,149,13,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-45932,152,17,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45933,152,17,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45934,143,15,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45935,209,14,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45936,141,15,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45937,138,15,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45938,142,15,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45939,140,15,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45940,147,18,0,1,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-45941,147,18,0,1,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-45942,240,21,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45943,201,16,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-41817,175,29,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2021-44716,151,21,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-44717,222,33,0,0,0,0,0,0,0,0,2.2,1,0,0,0,MEDIUM
CVE-2021-41819,139,21,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-43333,158,21,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-44852,343,52,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-45960,203,34,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-45972,263,43,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-44896,36,6,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-22293,113,13,1,0,0,0,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2022-0080,49,7,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-36751,255,38,0,0,0,0,0,0,0,0,0.5,0,0,0,1,MEDIUM
CVE-2022-0079,85,11,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-25981,362,51,0,0,0,0,0,0,0,1,3.9,1,0,0,0,CRITICAL
CVE-2021-25994,284,43,1,0,0,0,0,0,1,0,2.8,1,0,0,0,HIGH
CVE-2020-11263,263,34,0,1,0,0,0,0,0,0,1.5,0,0,1,0,HIGH
CVE-2021-1894,288,37,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-1918,166,22,0,0,0,0,0,0,0,0,2.0,0,0,1,0,MEDIUM
